census_id,county_fips_code,year,aggrp,race,gender,population
257,5,2016,25-29,asia-pi,female,0
258,5,2016,25-29,hisp-lt,male,61
259,5,2016,25-29,hisp-lt,female,24
260,5,2016,25-29,native-am,male,6
261,5,2016,25-29,native-am,female,0
262,5,2016,25-29,other,male,5
263,5,2016,25-29,other,female,6
264,5,2016,30-34,white,male,233
265,5,2016,30-34,white,female,242
266,5,2016,30-34,black,male,60
267,5,2016,30-34,black,female,56
268,5,2016,30-34,asia-pi,male,2
269,5,2016,30-34,asia-pi,female,4
270,5,2016,30-34,hisp-lt,male,38
271,5,2016,30-34,hisp-lt,female,28
272,5,2016,30-34,native-am,male,1
273,5,2016,30-34,native-am,female,0
274,5,2016,30-34,other,male,1
275,5,2016,30-34,other,female,7
276,5,2016,35-39,white,male,261
277,5,2016,35-39,white,female,289
278,5,2016,35-39,black,male,65
279,5,2016,35-39,black,female,61
280,5,2016,35-39,asia-pi,male,0
281,5,2016,35-39,asia-pi,female,2
282,5,2016,35-39,hisp-lt,male,28
283,5,2016,35-39,hisp-lt,female,32
284,5,2016,35-39,native-am,male,1
285,5,2016,35-39,native-am,female,1
286,5,2016,35-39,other,male,2
287,5,2016,35-39,other,female,4
288,5,2016,40-44,white,male,297
289,5,2016,40-44,white,female,305
290,5,2016,40-44,black,male,55
291,5,2016,40-44,black,female,52
292,5,2016,40-44,asia-pi,male,2
293,5,2016,40-44,asia-pi,female,1
294,5,2016,40-44,hisp-lt,male,52
295,5,2016,40-44,hisp-lt,female,25
296,5,2016,40-44,native-am,male,0
297,5,2016,40-44,native-am,female,1
298,5,2016,40-44,other,male,8
299,5,2016,40-44,other,female,1
300,5,2016,45-49,white,male,283
301,5,2016,45-49,white,female,296
302,5,2016,45-49,black,male,59
303,5,2016,45-49,black,female,35
304,5,2016,45-49,asia-pi,male,2
305,5,2016,45-49,asia-pi,female,1
306,5,2016,45-49,hisp-lt,male,22
307,5,2016,45-49,hisp-lt,female,12
308,5,2016,45-49,native-am,male,0
309,5,2016,45-49,native-am,female,0
310,5,2016,45-49,other,male,0
311,5,2016,45-49,other,female,1
312,5,2016,50-54,white,male,251
313,5,2016,50-54,white,female,254
314,5,2016,50-54,black,male,43
315,5,2016,50-54,black,female,53
316,5,2016,50-54,asia-pi,male,2
317,5,2016,50-54,asia-pi,female,3
318,5,2016,50-54,hisp-lt,male,14
319,5,2016,50-54,hisp-lt,female,14
320,5,2016,50-54,native-am,male,2
321,5,2016,50-54,native-am,female,0
322,5,2016,50-54,other,male,1
323,5,2016,50-54,other,female,1
324,5,2016,55-59,white,male,275
325,5,2016,55-59,white,female,290
326,5,2016,55-59,black,male,45
327,5,2016,55-59,black,female,50
328,5,2016,55-59,asia-pi,male,3
329,5,2016,55-59,asia-pi,female,2
330,5,2016,55-59,hisp-lt,male,18
331,5,2016,55-59,hisp-lt,female,5
332,5,2016,55-59,native-am,male,0
333,5,2016,55-59,native-am,female,1
334,5,2016,55-59,other,male,1
335,5,2016,55-59,other,female,2
336,5,2016,60-64,white,male,278
337,5,2016,60-64,white,female,326
338,5,2016,60-64,black,male,35
339,5,2016,60-64,black,female,51
340,5,2016,60-64,asia-pi,male,0
341,5,2016,60-64,asia-pi,female,2
342,5,2016,60-64,hisp-lt,male,10
343,5,2016,60-64,hisp-lt,female,8
344,5,2016,60-64,native-am,male,1
345,5,2016,60-64,native-am,female,0
346,5,2016,60-64,other,male,2
347,5,2016,60-64,other,female,1
348,5,2016,65+,white,male,645
349,5,2016,65+,white,female,830
350,5,2016,65+,black,male,62
